tidspunkt,temperatur,trykk,fuktighet,pm25,pm10
2022-11-07 22:11:05.805566,23.202208360609458,992.8746323435715,26.098335384366298,2,2
2022-11-07 22:11:38.565521,23.700150787670268,992.865256136094,26.18117925946398,3,3
2022-11-07 22:12:11.256128,23.73500511062471,992.8778148498958,26.136085352189426,2,2
2022-11-07 22:12:44.020805,23.269165347524964,992.8759152460275,26.09698822994117,2,2
2022-11-07 22:13:16.790162,23.678137535954484,992.8842242992386,26.08173371761957,2,3
2022-11-07 22:13:49.482518,23.05545344323285,992.8457106282298,26.23998270664866,3,5
2022-11-07 22:14:22.244226,23.193953392043678,992.8551066881826,26.148443835338636,3,3
2022-11-07 22:14:55.008636,23.17881928438828,992.8643564816884,26.109903890175378,4,4
2022-11-07 22:15:27.703243,23.253114011855356,992.8581629179575,26.086211827404412,3,3
2022-11-07 22:16:00.476695,23.240731554284704,992.8583296707397,26.02541487877769,3,3
2022-11-07 22:16:33.234129,23.257700107555692,992.8337791461073,26.069470137789168,3,3
2022-11-07 22:17:05.925194,23.73454650105057,992.8530498986759,26.097246652457407,2,2
2022-11-07 22:17:39.530774,23.734087891478072,992.8577407770009,26.036208337038953,2,3
2022-11-07 22:18:12.294377,23.268706737906488,992.8528826912466,26.085897767231174,1,2
2022-11-07 22:18:45.057871,23.253572621418,992.8569374358045,26.05845385001294,3,3
2022-11-07 22:19:17.754154,23.55138577010505,992.8577470452708,26.029517282685465,2,2
2022-11-07 22:19:50.520913,23.315484927449788,992.852633319847,25.99615008778549,3,3
2022-11-07 22:20:23.288728,23.554596038560895,992.864762969429,25.973948422490395,2,3
2022-11-07 22:20:55.995559,23.371893943445745,992.8474339066898,25.950598015549254,3,3
2022-11-07 22:21:28.744960,23.414086069211972,992.8438362743499,25.949738517255682,3,3
2022-11-07 22:22:01.508162,23.387028073915438,992.8659032041323,25.96694296035584,2,3
2022-11-07 22:22:34.202732,23.473246790705158,992.8485999520428,25.854150577407644,2,2
2022-11-07 22:23:06.971243,23.628890845304078,992.870679142994,25.916926909691327,2,2
2022-11-07 22:23:39.740640,23.672000197370117,992.8940907775665,25.871633859919566,2,2
2022-11-07 22:24:12.428792,23.424634102825266,992.9265542335955,25.91066354771696,2,2
2022-11-07 22:24:45.193628,23.41225162867225,992.931923257573,25.883159678249687,2,2
2022-11-07 22:25:17.958367,23.35767703463352,992.9374181486786,25.945336719768793,1,1
2022-11-07 22:25:50.652687,23.41454467935101,992.9153962360335,25.80539190111899,2,2
2022-11-07 22:26:23.414964,23.63072528552194,992.9385600319422,25.89468467614323,3,3
2022-11-07 22:26:56.180220,23.40720691732349,992.9142132910788,25.92767358592904,2,2
2022-11-07 22:27:28.872472,23.65273857018569,992.9126488797684,25.877580083646986,3,3
2022-11-07 22:28:01.636733,23.66970714636293,992.8986985945656,25.9050183108793,2,2
2022-11-07 22:28:34.403262,23.650445519523352,992.8997150401779,25.94979458150892,3,3
2022-11-07 22:29:07.092727,23.440226849757888,992.8779427777567,25.926999618211497,2,2
2022-11-07 22:29:39.854680,23.438851019069826,992.862556991986,25.860408329390566,2,2
2022-11-07 22:30:12.626046,23.702268474512536,992.8721049396753,25.804390388128006,3,3
2022-11-07 22:30:45.315726,23.461781532467043,992.8515195899273,26.032041325397685,2,2
2022-11-07 22:31:18.083249,23.453985157451367,992.8619621321768,25.826786863499215,2,2
2022-11-07 22:31:51.681383,23.614673934506506,992.8982800760288,25.817297101028153,2,2
2022-11-07 22:32:24.444561,23.367307843656473,992.9099456377629,25.90073283819021,0,0
2022-11-07 22:32:57.150670,23.432430476054286,992.9022487653145,25.838333526711104,2,2
2022-11-07 22:33:29.900504,23.492967037275534,992.8704064529534,25.79822381191564,2,2
2022-11-07 22:34:02.663961,23.53286615008796,992.8521312378601,25.703005930590553,3,3
2022-11-07 22:34:35.361542,23.494342868544912,992.8424643671209,25.80929990631706,2,2
2022-11-07 22:35:08.123134,23.4365579679559,992.8756185988428,25.8882135053811,2,2
2022-11-07 22:35:41.751721,23.232759848551282,992.8436123699225,25.804210825541368,1,1
2022-11-07 22:36:14.491044,23.596613034282562,992.8047529473729,25.712787848620863,1,1
2022-11-07 22:36:47.179984,23.78315912504781,992.8825550314301,26.001914383264946,1,1
2022-11-07 22:37:19.951802,22.558781017312814,992.8452378968966,26.7376274285382,1,2
2022-11-07 22:37:52.713169,23.040319351943047,992.8774747699858,26.312402275895273,3,5
2022-11-07 22:38:25.408164,23.091683547827817,992.8788557520377,26.211521984333924,3,3
2022-11-07 22:38:58.173173,23.254031230982285,992.902494625234,26.0362454244636,2,2
2022-11-07 22:39:30.941573,23.199915313732262,992.8755613533795,25.9319000077086,2,2
2022-11-07 22:40:03.627753,23.508735068256193,992.9093441697333,26.074779547625795,1,1
2022-11-07 22:40:36.389608,23.379690313464376,992.8629873662528,26.017050804926686,2,2
2022-11-07 22:41:09.158033,23.371435333459427,992.8607900486436,26.011667248312687,2,2
2022-11-07 22:41:42.760499,23.297140537357333,992.8773981573319,26.07977485085698,2,2
2022-11-07 22:42:15.451520,23.346670396636906,992.874991925346,25.86784963179346,2,2
2022-11-07 22:42:48.232972,23.491132595606015,992.8371814240521,25.80381384798077,2,2
2022-11-07 22:43:20.978929,23.827927762170567,992.8030662283605,25.80735258614786,2,2
2022-11-07 22:43:53.670512,23.50810118205158,992.7987500729641,25.742387680489276,2,2
2022-11-07 22:44:26.425299,23.155254723675778,992.8462905498185,25.750293274962996,2,2
2022-11-07 22:44:59.196740,23.382900583609988,992.8752022060606,25.817146135535047,1,1
2022-11-07 22:45:31.896423,23.34621178674091,992.8848819387755,25.867859029059158,2,2
2022-11-07 22:46:04.669441,23.40628969709961,992.8872042142888,25.838870640612896,2,4
2022-11-07 22:46:37.412039,23.377397263409634,992.8881783377855,25.78950317740345,2,2
2022-11-07 22:47:10.106029,23.47370540105603,992.8577726100708,25.726443361478257,2,2
2022-11-07 22:47:42.867458,23.44114407022481,992.8754909911331,25.771533132055712,2,2
2022-11-07 22:48:15.631308,23.39528305492538,992.8629014765455,25.90016086055019,2,2
2022-11-07 22:48:48.324515,23.6241296847457,992.8403769055705,25.612252123021168,2,3
2022-11-07 22:49:21.090308,23.558089733565854,992.8366905989767,25.68027007091604,3,3
2022-11-07 22:49:53.852834,23.586064986505786,992.8190903488195,25.65747484905744,1,1
2022-11-07 22:50:26.551402,23.520483665471208,992.8263070335479,25.6866052484351,0,0
2022-11-07 22:50:59.322205,23.487922322747583,992.8440304273064,25.72059634634915,2,2
2022-11-07 22:51:32.204621,23.322647507738072,992.8095484268114,25.657981617047348,1,1
2022-11-07 22:52:04.776387,23.36208803117144,992.7855567169345,25.640499081362552,3,3
2022-11-07 22:52:37.552053,23.772719699401083,992.7948977990835,25.481375077321868,2,2
2022-11-07 22:53:10.315854,23.89516900770751,992.7828866950294,25.373214886037424,1,1
2022-11-07 22:53:43.003714,24.009363411959747,992.805071665656,25.27630149542292,1,1
2022-11-07 22:54:15.772369,24.18289298529144,992.8192833996585,25.30549571664101,2,2
2022-11-07 22:54:48.537506,23.838759761248244,992.849341103822,25.379964228485278,2,2
2022-11-07 22:55:21.230302,23.76263024850632,992.8374871710496,25.476033428075393,2,2
2022-11-07 22:55:53.990845,23.611288580460556,992.8331124828125,25.562538635352787,3,3
2022-11-07 22:56:26.753243,23.714017450790035,992.8444183309272,25.52149850689526,2,2
2022-11-07 22:56:59.447696,23.69842467052519,992.8289125803553,25.588479650064503,2,2
2022-11-07 22:57:32.200988,23.628715793730972,992.8402473997977,25.60660245746115,2,3
2022-11-07 22:58:04.973209,23.624588295636837,992.8183498898284,25.601135206034172,2,2
2022-11-07 22:58:37.667889,23.59982330986531,992.8343025286522,25.623867585308588,2,2
2022-11-07 22:59:10.434263,23.59936469906285,992.8407288292841,25.612770320354475,2,2
2022-11-07 22:59:43.200499,23.705303838055087,992.8330510564642,25.571672184754622,2,2
2022-11-07 23:00:15.888985,23.864900628469762,992.8170485087801,25.423864996374125,2,2
2022-11-07 23:00:48.659943,23.975426108496887,992.8178477389428,25.32148829277514,2,2
2022-11-07 23:01:21.431511,24.05522464714215,992.8228137996589,25.247525731365013,2,2
2022-11-07 23:01:54.113918,24.222792238541594,992.8148340747653,25.299082607105145,1,1
2022-11-07 23:02:26.890451,23.83262358471667,992.8167832485606,25.252727895148926,2,2
2022-11-07 23:02:59.639861,23.861057562441868,992.806588230833,25.207648553919768,1,1
2022-11-07 23:03:32.347445,24.168043355577193,992.8330444434841,25.145031690333845,2,2
2022-11-07 23:04:05.110373,24.223076907948435,992.8002057234884,25.099359264486885,1,1
2022-11-07 23:04:37.874301,24.067607183456854,992.7792708107393,25.202794422489884,2,2
2022-11-07 23:05:10.565733,24.498592329128112,992.8033645530383,25.292737466760997,2,3
2022-11-07 23:05:43.332724,23.999732554657786,992.8239061685709,25.320967400280654,1,1
2022-11-07 23:06:16.103087,23.781258995794776,992.832844934673,25.259392074062166,1,1
2022-11-07 23:06:48.789774,24.411456020034418,992.8475051044824,25.350175853530057,2,2
2022-11-07 23:07:21.563609,23.81427908630845,992.8277229771106,25.28647030054263,2,2
2022-11-07 23:07:54.316727,24.029083741075734,992.8043250983718,25.27587741953746,3,3
2022-11-07 23:08:27.016851,23.79610888407761,992.8155534461038,25.48643564095617,1,2
2022-11-07 23:08:59.782756,23.73878245864182,992.7937862660948,25.520976395802442,2,2
2022-11-07 23:09:32.551539,23.375846356156686,992.7817011376475,25.61244406116184,2,2
2022-11-07 23:10:05.237335,23.54845891019714,992.7757776048635,25.708234848798003,1,1
2022-11-07 23:10:38.005524,23.63788801219416,992.7879857909373,25.656394017271268,1,1
2022-11-07 23:11:10.767791,23.695673003616683,992.775598150692,25.60520020903644,2,2
2022-11-07 23:11:44.371267,23.720438007921437,992.7613711674853,25.571354319836065,1,1
2022-11-07 23:12:17.064765,23.770885253724735,992.7512618498605,25.531409490000208,1,1
2022-11-07 23:12:49.827458,23.794733049566638,992.7152109592536,25.469798784667947,1,2
2022-11-07 23:13:22.592482,23.77134386514136,992.7240301801136,25.520289744083655,2,2
2022-11-07 23:13:55.286933,23.494168012038713,992.7131576941653,25.565529935292766,1,1
2022-11-07 23:14:28.073238,23.740616903858367,992.7264699697757,25.565375723580864,1,1
2022-11-07 23:15:00.811842,23.394190791769347,992.7031788452086,25.639828684485757,2,2
2022-11-07 23:15:33.503757,23.737865236043397,992.6956905467875,25.559878858134432,2,2
2022-11-07 23:16:06.269593,23.91460522587179,992.6700826281043,25.611176982396863,2,2
2022-11-07 23:16:39.883204,23.706221060420322,992.6832469183034,25.588316116728624,1,1
2022-11-07 23:17:12.640497,23.752999409757294,992.6586776337552,25.57067028528167,0,0
2022-11-07 23:17:45.331644,23.752999409757294,992.6673457694974,25.5373412518576,2,2
2022-11-07 23:18:18.100251,23.8355494796766,992.6615036650379,25.49115710320504,2,3
2022-11-07 23:18:50.867820,23.978177781415635,992.6440155796381,25.39922830905259,1,1
2022-11-07 23:19:23.557447,23.748238913793973,992.6420139866813,25.3712473120574,1,1
2022-11-07 23:19:56.324500,24.049262685639807,992.6462732674481,25.325463357755865,0,0
2022-11-07 23:20:29.085570,23.833715033100358,992.6490733764706,25.535640630043922,1,1
2022-11-07 23:21:01.844271,23.73373773443179,992.639120235835,25.587738850548945,1,1
2022-11-07 23:21:34.535889,23.74428579437028,992.6369107062081,25.59862693142213,1,1
2022-11-07 23:22:07.302052,23.642474121672077,992.6266478595187,25.645190862191946,1,1
2022-11-07 23:22:39.987201,23.63055023737106,992.6308010608425,25.66765432808833,1,1
2022-11-07 23:23:13.594088,23.416662728975552,992.6396160850019,25.667128545809767,0,0
2022-11-07 23:23:46.360270,23.352915815335678,992.6402164722109,25.7073298745781,2,2
2022-11-07 23:24:19.122348,23.59523720191459,992.6558986101752,25.701709926346567,2,2
2022-11-07 23:24:51.819876,23.623671073856205,992.6543975503783,25.712225844132643,1,1
2022-11-07 23:25:24.582477,23.620919408553718,992.6392220775598,25.673408575800963,2,2
2022-11-07 23:25:57.346976,23.628257182825056,992.6386666055931,25.678809288157957,2,2
2022-11-07 23:26:30.041467,23.624588295636837,992.6328775160341,25.689992760394773,1,1
2022-11-07 23:27:02.797909,23.55350362710948,992.6582944143494,26.52430826154263,2,2
2022-11-07 23:27:35.563106,23.322822684222448,992.6978634078908,26.24021284297467,2,2
2022-11-07 23:28:08.263488,23.83967698456921,992.6487278848558,25.757732089439163,1,1
2022-11-07 23:28:41.030060,23.96808831433591,992.6415352033414,26.855048876372333,1,1
2022-11-07 23:29:13.806413,23.844263101272553,992.6295236521577,25.82429980231626,1,1
2022-11-07 23:29:46.489290,23.912137647682012,992.6076036455374,25.728316129306336,1,1
2022-11-07 23:30:19.262201,23.999273942423375,992.6118395467689,26.487815311453247,1,1
2022-11-07 23:30:52.014453,24.053390197419564,992.6040114026592,25.592137389064483,0,0
2022-11-07 23:31:24.706330,24.10567202480955,992.6010866347485,25.53545971816171,1,1
2022-11-07 23:31:57.474508,23.989469153375026,992.6068168825523,25.744095383214255,0,0
2022-11-07 23:32:30.233724,24.15061606892268,992.6143293239573,25.667906001380608,1,1
2022-11-07 23:33:02.922428,23.91443070731045,992.5752991592311,25.8839645617699,2,2
2022-11-07 23:33:35.683213,23.604234766807636,992.5678270445251,25.93542038872505,2,3
2022-11-07 23:34:08.449879,23.818122238263133,992.6023652056464,26.008147825934408,1,2
2022-11-07 23:34:41.145900,23.907092916643954,992.5879968590889,25.895226589271086,2,3
2022-11-07 23:35:13.914880,24.17509658093559,992.5887165029751,25.911300729013025,2,2
2022-11-07 23:35:46.674613,23.756493933496092,992.5817737349786,25.848957178414317,2,3
2022-11-07 23:36:19.398284,23.879576205388677,992.5731913954639,25.884680805871486,1,1
2022-11-07 23:36:52.135647,23.89562761956915,992.5735919939445,26.02879150670809,1,1
2022-11-07 23:37:24.902654,24.20564961380575,992.5745422317574,25.83906395981292,2,2
2022-11-07 23:37:57.602214,24.204273774895476,992.5660841357309,25.955813115001163,1,1
2022-11-07 23:38:30.365311,24.23637668665267,992.5668643219682,25.810636252472506,2,2
2022-11-07 23:39:03.135880,24.281320776630864,992.5454031606293,25.66516990710563,1,1
2022-11-07 23:39:35.830304,24.27306573851375,992.5501596655766,25.626428953959717,2,3
2022-11-07 23:40:08.583613,24.100912174141186,992.5339315721825,25.663940038396497,1,1
2022-11-07 23:40:41.353001,24.4161531411923,992.5191504797833,25.81802938704578,2,2
2022-11-07 23:41:14.051226,24.537685836320996,992.5250117488907,25.37615343270287,1,2
2022-11-07 23:41:46.811101,24.45696976933652,992.5156618611801,25.466859292177634,1,1
2022-11-07 23:42:19.597680,24.44688026454005,992.5079863327775,25.44483032240381,0,0
2022-11-07 23:42:52.272696,24.449631947587537,992.4971464757658,25.383600681752174,1,1
2022-11-07 23:43:25.032157,24.52530325455998,992.4870427918135,25.28186846577071,1,1
2022-11-07 23:43:58.645325,24.34048189870682,992.5205603616862,25.558295133746686,0,0
2022-11-07 23:44:31.408962,24.44596303687069,992.5121779122971,25.3614350660068,0,1
2022-11-07 23:45:04.097250,24.636461090905417,992.5157272962778,25.39584067203103,1,1
2022-11-07 23:45:36.863349,24.700667019254226,992.5294027820928,25.416712193525658,1,1
2022-11-07 23:46:09.623969,24.531265238221405,992.5127142636542,25.27617793522522,2,2
2022-11-07 23:46:42.317699,24.55648901832132,992.5180195872487,25.275633500549592,1,1
2022-11-07 23:47:15.095242,24.43449769155793,992.4943079078714,25.311631877416573,2,2
2022-11-07 23:47:47.858186,24.232075689060366,992.4897272837396,25.283035606610497,1,1
2022-11-07 23:48:20.542038,24.582630032030224,992.4931036390069,25.23056999184171,2,2
2022-11-07 23:48:53.311990,24.447797492215976,992.472565905689,25.294662254572557,1,2
2022-11-07 23:49:26.075402,24.535392765534194,992.4669555658194,25.27052689549632,1,1
2022-11-07 23:49:58.772803,24.389553547829106,992.4481305437813,25.362644066902927,2,2
2022-11-07 23:50:31.535907,24.750197328829174,992.4591937468313,25.293298595974107,1,1
2022-11-07 23:51:04.307872,24.398094036911417,992.466619546101,25.2627648519843,1,1
2022-11-07 23:51:37.004253,24.471645414095654,992.4485943602507,25.26078004774462,1,2
2022-11-07 23:52:09.760988,24.61519165305935,992.4371008745554,25.229864616473016,1,1
2022-11-07 23:52:42.521861,24.575292203082082,992.4294731638873,25.31416342017815,2,2
2022-11-07 23:53:15.217449,24.50879314740748,992.4445155922625,25.243292358134678,2,2
2022-11-07 23:53:47.986571,24.581712803388715,992.4504460103024,25.136027384580558,2,2
2022-11-07 23:54:20.753495,24.545482277303208,992.4416623508715,25.214688099931063,2,2
2022-11-07 23:54:53.447590,24.563826846192214,992.4324264607103,25.292161648821114,1,2
2022-11-07 23:55:26.216346,24.45742838320979,992.41901111449,25.21103487932708,2,2
2022-11-07 23:55:58.987194,24.329016562836383,992.4090156303391,25.34726067645132,1,2
2022-11-07 23:56:31.675219,24.43541491914518,992.4172501439572,25.372783093846515,3,3
2022-11-07 23:57:04.442409,24.4225737335214,992.4117407240847,25.278522609873555,0,0
2022-11-07 23:57:37.215033,24.576841329115425,992.4221105014913,25.341513672765167,0,0
2022-11-07 23:58:10.042161,24.386801866072343,992.4155990544632,25.25705099546837,4,5
2022-11-07 23:58:43.223589,24.347361100721727,992.4431576643084,25.29682480326978,1,1
2022-11-07 23:59:15.981271,24.40056027544733,992.4342662869063,25.35128686107368,2,2
2022-11-07 23:59:48.680136,24.184553418805645,992.457573194723,25.417061801264655,1,1
2022-11-08 00:00:21.447205,24.052014360144867,992.4464141411559,25.525477767015968,0,0
2022-11-08 00:00:54.214350,24.00340145259219,992.4239163628864,25.609858767791263,1,2
2022-11-08 00:01:26.911743,24.194184290005065,992.4387276981897,25.505796495033405,2,2
2022-11-08 00:01:59.676794,24.19785319350962,992.4237019470024,25.427896016163707,0,0
2022-11-08 00:02:32.441997,24.213904647577753,992.4206210116323,25.421995155484826,1,1
2022-11-08 00:03:05.128519,24.13043710839041,992.4081921149793,25.423773157801744,1,2
2022-11-08 00:03:38.733383,23.90984458809463,992.4020409450667,25.628489764558907,1,2
2022-11-08 00:04:11.494923,23.904799857146887,992.3721921330944,25.706378715216097,1,1
2022-11-08 00:04:44.262043,23.96992276283674,992.3938620170734,25.599448114972045,1,1
2022-11-08 00:05:16.954170,24.002484228098737,992.3726143600184,25.593207354933543,3,4
2022-11-08 00:05:49.720504,23.88462093534292,992.3724363290063,25.673464452666092,1,1
2022-11-08 00:06:22.488889,23.75345802110987,992.3922067544049,25.803955017608594,1,1
2022-11-08 00:06:56.082221,23.95249550313965,992.3815427591835,25.63870907970089,0,0
2022-11-08 00:07:28.777677,23.826377247058137,992.3722303267159,25.71912168750184,2,2
2022-11-08 00:08:01.585516,23.70897272755544,992.3395812045192,25.821535654210663,2,2
2022-11-08 00:08:34.314608,23.8311380375579,992.3126200592956,25.940557221735837,2,2
2022-11-08 00:09:07.020524,23.62688135011716,992.3442043322455,25.92873920845865,2,2
2022-11-08 00:09:39.776499,23.999623108735097,992.3142985696418,26.036385472144957,1,1
2022-11-08 00:10:12.530759,23.59523720191459,992.2797681559624,25.957150252925835,0,0
2022-11-08 00:10:45.230716,23.639263845020295,992.3110865817938,25.90071965633709,1,1
2022-11-08 00:11:18.834184,23.651646341120554,992.314369470658,25.872698792990366,1,1
2022-11-08 00:11:51.600849,24.061535544233454,992.3099238686941,25.951840635583405,1,2
2022-11-08 00:12:24.366714,23.54708307834644,992.2820186830471,25.958131962158,1,1
2022-11-08 00:12:57.063260,23.95605511651,992.2678828277487,26.031716173833477,0,0
2022-11-08 00:13:29.825875,23.708689019068405,992.2968876051017,26.0540899432935,1,1
2022-11-08 00:14:02.598242,23.48012594614067,992.2981464667231,26.03166971972772,1,1
2022-11-08 00:14:35.290573,23.3411670779933,992.3039985639618,26.156593139904384,1,1
2022-11-08 00:15:08.054381,23.3118160492211,992.2819543181712,26.168281601682963,0,0
2022-11-08 00:15:40.824177,23.759770030066786,992.3004812557125,26.19108681714875,1,2
2022-11-08 00:16:13.514294,23.755183933512537,992.3248682299948,26.224476832385797,1,2
2022-11-08 00:16:46.275528,23.29209583054253,992.2948128501187,26.2075256436068,0,0
2022-11-08 00:17:19.046822,23.316860756812638,992.2875301269153,26.179280839097096,0,0
2022-11-08 00:17:51.743119,23.597705365620378,992.2972675621672,26.145142749526613,1,1
2022-11-08 00:18:24.510885,23.811134322693494,992.2914088883264,26.145658011488432,1,1
2022-11-08 00:18:57.268453,23.798751857408053,992.3002492309945,26.162556957598543,1,2
2022-11-08 00:19:29.965832,23.480759884434068,992.289300560141,26.214081708268715,1,1
2022-11-08 00:20:02.733634,23.351890673930576,992.3114378216346,26.33871077880948,1,1
2022-11-08 00:20:35.498685,23.522210444616764,992.2908251524535,26.401089853903585,0,0
2022-11-08 00:21:08.193746,23.350056237706404,992.3146071087543,26.349843160411698,1,1
2022-11-08 00:21:40.962256,23.46470855221296,992.2940824013797,26.258795728482404,1,1
2022-11-08 00:22:13.724865,23.749222008237513,992.2957531183508,26.207946660156896,1,1
2022-11-08 00:22:46.429396,23.438109206103988,992.2594830934908,26.248226206801966,0,0
2022-11-08 00:23:19.193186,23.75197366602227,992.2780021509815,26.17459337909859,1,1
2022-11-08 00:23:51.954460,23.155430212438315,992.2563706532551,26.27128668808841,1,1
2022-11-08 00:24:24.650245,23.35372511018102,992.2562964519879,26.305385614398453,2,2
2022-11-08 00:24:57.417402,23.151302729596406,992.2760628551504,26.282465669458084,1,2
2022-11-08 00:25:30.192864,23.13708584527018,992.2949965242942,26.293844272788554,1,1
2022-11-08 00:26:02.883096,23.126079226230466,992.2897592373547,26.29406221722732,0,0
2022-11-08 00:26:35.655611,23.586415694530526,992.290776553254,26.305512614945666,1,1
2022-11-08 00:27:08.412487,23.31474334551215,992.2824994119669,26.328347922465788,1,2
2022-11-08 00:27:41.107716,23.48552174483119,992.2970357038357,26.390715401392548,1,1
2022-11-08 00:28:13.874407,23.46304992140252,992.3137643377684,26.407797337675365,2,2
2022-11-08 00:28:46.641200,23.150102846786204,992.3499123268022,26.475799051973677,1,1
2022-11-08 00:29:19.329902,23.37820735828744,992.3585267582386,26.481559606835994,1,1
2022-11-08 00:29:52.103236,23.101490372312675,992.3533174827803,26.510020565928762,1,1
2022-11-08 00:30:24.861107,23.28694433962558,992.3701895867514,26.54987922371775,1,1
2022-11-08 00:30:57.562793,23.392424216295037,992.3448016625632,26.448005345600684,1,1
2022-11-08 00:31:30.321003,23.378665966585636,992.3469098347845,26.448274030588067,1,1
2022-11-08 00:32:03.092700,23.392424216295037,992.3326774868683,26.425820266899336,1,1
2022-11-08 00:32:35.792602,23.465342964428892,992.3214959337155,26.363376597900878,0,0
2022-11-08 00:33:08.563814,23.202842816375025,992.3285480402915,26.363836655951733,0,0
2022-11-08 00:33:41.325666,23.448833055555333,992.3257608098186,26.374795073653054,1,1
2022-11-08 00:34:14.024677,22.950890667189984,992.3489929427689,26.402915871695633,1,2
2022-11-08 00:34:46.792665,23.41994072014763,992.347512320157,26.397549125344078,1,1
2022-11-08 00:35:19.555578,23.204677250490683,992.3305761871142,26.347160061364573,0,0
2022-11-08 00:35:52.261217,23.206511684632616,992.3291400845893,26.352670797393216,1,1
2022-11-08 00:36:25.027366,22.722786160063418,992.3247877802428,26.336138654740374,0,0
2022-11-08 00:36:57.792924,23.131299906358286,992.3169988320067,26.387427984642436,1,1
2022-11-08 00:37:30.490984,23.181746825933416,992.3034923901608,26.358704890249896,1,1
2022-11-08 00:38:03.260047,23.448833055555333,992.2928503277553,26.31932612408983,0,0
2022-11-08 00:38:36.024153,23.037567699173398,992.285459570568,26.268076189620864,0,0
2022-11-08 00:39:08.725201,23.6432832284756,992.2843412331458,26.149022618475804,1,2
2022-11-08 00:39:41.490156,23.32941883199495,992.2727372826271,26.19490495440607,1,1
2022-11-08 00:40:14.257657,23.030229958743345,992.2600253476343,26.246031476376665,0,0
2022-11-08 00:40:46.951981,23.038026307964234,992.2773052738207,26.22923370225711,1,1
2022-11-08 00:41:19.729214,23.458922444058505,992.2849510588463,26.274750483815104,0,0
2022-11-08 00:41:53.324805,23.63795584444298,992.2808870537629,26.3314055362627,0,0
2022-11-08 00:42:26.091099,23.244117590332436,992.261588985516,26.246532342912996,1,2
2022-11-08 00:42:58.785575,23.586874303574252,992.249706152286,26.1612489380649,1,1
2022-11-08 00:43:31.553721,23.5607335907027,992.2502601920445,26.17286802265031,1,2
2022-11-08 00:44:04.327797,23.263203422612854,992.2680761048621,26.01941027477691,1,1
2022-11-08 00:44:37.023881,23.9120285288956,992.2521550834585,25.86051182616766,1,1
2022-11-08 00:45:09.783815,23.883594699104517,992.2588565324263,25.866646461239462,1,1
2022-11-08 00:45:42.556795,23.94183819593839,992.2608365806901,25.804380937815,1,1
2022-11-08 00:46:15.250693,23.452609326615512,992.248672754573,25.810159605585923,1,1
2022-11-08 00:46:48.017662,23.815720421251157,992.2410274267379,25.906892897894814,1,1
2022-11-08 00:47:20.786463,23.70152661602813,992.2447673682589,26.003569100542478,1,1
2022-11-08 00:47:53.478924,23.31640214702338,992.2211774821335,25.929525959365428,0,1
2022-11-08 00:48:26.243974,23.788028631928434,992.2372488854527,25.713778171486812,1,1
2022-11-08 00:48:59.021154,23.757301724006883,992.2379577623923,25.725521086831968,1,1
2022-11-08 00:49:31.723039,23.835440646920333,992.2437610871674,25.862082518349226,1,1
2022-11-08 00:50:04.483507,23.57156460173565,992.2198566499791,25.895894563819123,0,0
2022-11-08 00:50:37.251843,23.836816476731492,992.2210215873293,25.873156257694124,1,1
2022-11-08 00:51:09.956610,23.868460566467192,992.21613682308,25.844751668706987,0,0
2022-11-08 00:51:42.725466,23.876715547684043,992.2096633472169,25.82792807235658,0,0
2022-11-08 00:52:15.492146,23.356301204832217,992.2132888003448,25.862101322472455,0,0
2022-11-08 00:52:49.093994,23.81709625085048,992.1818991805013,25.884661752515488,2,2
2022-11-08 00:53:21.795351,23.832688987342358,992.2077957334801,25.878791729659117,0,0
2022-11-08 00:53:54.562285,23.94688290950897,992.1866904635572,25.782068859248493,1,1
2022-11-08 00:54:27.324880,23.617425594537714,992.1769658161974,25.84499648882255,0,0
2022-11-08 00:55:00.035452,23.415003289491686,992.1776530110089,25.810934004252754,0,0
2022-11-08 00:55:32.800922,23.64081470718984,992.1664216894465,25.827862067501275,0,0
2022-11-08 00:56:05.563712,23.589450386975123,992.1235234004116,25.85667262975748,1,1
2022-11-08 00:56:38.257168,23.645859418321837,992.1373375047743,25.8166554290367,0,0
2022-11-08 00:57:11.024244,23.550009940791462,992.1319222727252,25.901885730806487,1,1
2022-11-08 00:57:43.795423,23.434440331212137,992.0994982041989,25.99858651718624,1,1
2022-11-08 00:58:16.493525,23.93816931346641,992.123336960546,25.78780068432165,0,0
2022-11-08 00:58:49.263638,23.536076424072903,992.1069348634219,25.691833723111582,1,1
2022-11-08 00:59:22.036675,23.253572621418,992.1066897058666,25.93635673299349,1,1
2022-11-08 00:59:54.725265,23.57999516809078,992.100047391497,26.06706394448456,0,1
2022-11-08 01:00:27.492021,23.820306519973037,992.11093543162,25.87904524822043,1,1
2022-11-08 01:01:00.260090,23.777655808197423,992.1105882193297,25.907670395524413,1,1
2022-11-08 01:01:32.979033,23.766190565518613,992.0597981883407,25.924555407628855,1,1
2022-11-08 01:02:05.725490,23.339791248369348,992.0494855974392,25.867990586702057,1,1
2022-11-08 01:02:38.495358,23.656124288022195,992.0629133001582,26.010038096908296,1,1
2022-11-08 01:03:11.192231,23.64878653955221,992.0305491378771,26.02128491552104,1,2
2022-11-08 01:03:43.960119,23.32896022301691,992.0279690287629,26.089497527152233,1,1
2022-11-08 01:04:17.564658,23.526162235037535,992.0327938405821,25.93567463897362,1,2
